,Date,Open,High,Low,Close,Adj Close,Volume
0,2023-03-26,0.9996280074119568,1.0003010034561157,0.9990090131759644,0.9999290108680725,0.9999290108680725,2623950443
1,2023-03-27,0.9999629855155945,1.0003429651260376,0.9984970092773438,0.9997119903564453,0.9997119903564453,3675658933
2,2023-03-28,0.9996320009231567,1.0002789497375488,0.9985010027885437,0.9999719858169556,0.9999719858169556,3396703216
3,2023-03-29,0.999925971031189,1.0008200407028198,0.9993829727172852,0.9998660087585449,0.9998660087585449,3672321722
